seqnames,start,width
chr1,9861018,2
chr1,9860821,2
chr1,9860777,2
chr1,9860770,2
chr1,9860702,2
chr1,9860426,2
chr1,9860369,2
chr1,9860367,2
chr1,9860298,2
chr1,9860174,2
chr1,9859942,2
chr1,9859774,2
chr1,9859678,2
chr1,9859444,2
chr1,9859425,2
chr1,9859401,2
chr1,9859390,2
chr1,9859234,2
chr1,9859136,2
chr1,9859009,2
chr1,9858999,2
chr1,9858852,2
chr1,9858711,2
chr1,9858696,2
chr1,9858629,2
chr1,9858620,2
chr1,9858619,2
chr1,9858460,2
chr1,9858331,2
chr1,9858004,2
chr1,9857878,2
chr1,9857876,2
chr1,9857853,2
chr1,9857824,2
chr1,9857724,2
chr1,9857635,2
chr1,9857627,2
chr1,9857592,2
chr1,9857500,2
chr1,9857389,2
chr1,9857279,2
chr1,9857266,2
chr1,9857232,2
chr1,9857225,2
chr1,9857057,2
chr1,9856977,2
chr1,9856748,2
chr1,9856584,2
chr1,9856522,2
chr1,9856301,2
chr1,9856208,2
chr1,9856175,2
chr1,9856005,2
chr1,9855864,2
chr1,9855836,2
chr1,9855804,2
chr1,9855615,2
chr1,9855542,2
chr1,9855285,2
chr1,9855217,2
chr1,9855138,2
chr1,9855014,2
chr1,9854942,2
chr1,9854881,2
chr1,9854838,2
chr1,9854834,2
chr1,9854782,2
chr1,9854765,2
chr1,9854644,2
chr1,9854499,2
chr1,9854398,2
chr1,9854395,2
chr1,9854315,2
chr1,9854182,2
chr1,9854084,2
chr1,9854032,2
chr1,9853994,2
chr1,9853964,2
chr1,9853938,2
chr1,9853899,2
chr1,9853877,2
chr1,9853685,2
chr1,9853600,2
chr1,9853587,2
chr1,9853355,2
chr1,9853320,2
chr1,9853177,2
chr1,9853055,2
chr1,9853009,2
chr1,9852997,2
chr1,9852986,2
chr1,9852966,2
chr1,9852766,2
chr1,9852648,2
chr1,9852629,2
chr1,9852599,2
chr1,9852399,2
chr1,9852219,2
chr1,9852213,2
chr1,9851993,2
chr1,9851895,2
chr1,9851873,2
chr1,9851837,2
chr1,9851808,2
chr1,9851685,2
chr1,9851566,2
chr1,9851561,2
chr1,9851471,2
chr1,9851327,2
chr1,9850998,2
chr1,9850954,2
chr1,9850749,2
chr1,9850720,2
chr1,9850574,2
chr1,9850538,2
chr1,9850526,2
chr1,9850450,2
chr1,9850449,2
chr1,9850221,2
chr1,9850201,2
chr1,9850111,2
chr1,9850080,2
chr1,9849770,2
chr1,9849719,2
chr1,9849681,2
chr1,9849678,2
chr1,9849556,2
chr1,9849459,2
chr1,9849417,2
chr1,9849359,2
chr1,9849296,2
chr1,9849231,2
chr1,9849207,2
chr1,9849186,2
chr1,9849053,2
chr1,9849012,2
chr1,9848952,2
chr1,9848866,2
chr1,9848697,2
chr1,9848607,2
chr1,9848583,2
chr1,9848466,2
chr1,9848308,2
chr1,9848266,2
chr1,9848161,2
chr1,9848058,2
chr1,9847867,2
chr1,9847859,2
chr1,9847820,2
chr1,9847659,2
chr1,9847635,2
chr1,9847577,2
chr1,9847560,2
chr1,9847518,2
chr1,9847487,2
chr1,9847301,2
chr1,9847208,2
chr1,9847096,2
chr1,9846766,2
chr1,9846645,2
chr1,9846596,2
chr1,9846537,2
chr1,9846475,2
chr1,9846450,2
chr1,9846326,2
chr1,9845998,2
chr1,9845805,2
chr1,9845763,2
chr1,9845614,2
chr1,9845609,2
chr1,9845571,2
chr1,9845197,2
chr1,9845083,2
chr1,9844794,2
chr1,9844732,2
chr1,9844516,2
chr1,9844491,2
chr1,9844483,2
chr1,9844455,2
chr1,9844441,2
chr1,9844383,2
chr1,9844094,2
chr1,9844046,2
chr1,9843891,2
chr1,9843750,2
chr1,9843713,2
chr1,9843671,2
chr1,9843615,2
chr1,9843581,2
chr1,9843398,2
chr1,9843098,2
chr1,9843081,2
chr1,9843032,2
chr1,9843006,2
chr1,9842807,2
chr1,9842794,2
chr1,9842702,2
chr1,9842620,2
chr1,9842590,2
chr1,9842560,2
chr1,9842525,2
chr1,9842311,2
chr1,9842266,2
chr1,9842049,2
chr1,9841972,2
chr1,9841936,2
chr1,9841904,2
chr1,9841835,2
chr1,9841697,2
chr1,9841683,2
chr1,9841676,2
chr1,9841340,2
chr1,9841160,2
chr1,9840974,2
chr1,9840969,2
chr1,9840939,2
chr1,9840457,2
chr1,9840111,2
chr1,9840054,2
chr1,9839951,2
chr1,9839940,2
chr1,9839799,2
chr1,9839695,2
chr1,9839531,2
chr1,9839476,2
chr1,9839380,2
chr1,9839304,2
chr1,9839222,2
chr1,9839074,2
chr1,9838919,2
chr1,9838780,2
chr1,9838723,2
chr1,9838623,2
chr1,9838356,2
chr1,9838348,2
chr1,9837947,2
chr1,9837926,2
chr1,9837706,2
chr1,9837604,2
chr1,9837589,2
chr1,9837533,2
chr1,9837532,2
chr1,9837470,2
chr1,9837440,2
chr1,9837390,2
chr1,9837377,2
chr1,9837336,2
chr1,9837254,2
chr1,9837165,2
chr1,9837144,2
chr1,9837102,2
chr1,9836896,2
chr1,9836879,2
chr1,9836769,2
chr1,9836747,2
chr1,9836630,2
chr1,9836606,2
chr1,9836597,2
chr1,9836556,2
chr1,9836471,2
chr1,9836378,2
chr1,9836240,2
chr1,9836180,2
chr1,9836067,2
chr1,9835982,2
chr1,9835872,2
chr1,9835820,2
chr1,9835696,2
chr1,9835348,2
chr1,9835282,2
chr1,9835238,2
chr1,9835148,2
chr1,9835043,2
chr1,9835017,2
chr1,9835003,2
chr1,9834980,2
chr1,9834941,2
chr1,9834452,2
chr1,9834376,2
chr1,9834298,2
chr1,9834222,2
chr1,9834207,2
chr1,9834178,2
chr1,9833659,2
chr1,9833470,2
chr1,9833388,2
chr1,9833375,2
chr1,9833276,2
chr1,9833263,2
chr1,9833258,2
chr1,9833090,2
chr1,9832818,2
chr1,9832642,2
chr1,9832547,2
chr1,9832500,2
chr1,9832469,2
chr1,9832464,2
chr1,9832321,2
chr1,9832295,2
chr1,9832229,2
chr1,9832173,2
chr1,9832119,2
chr1,9832070,2
chr1,9831948,2
chr1,9831625,2
chr1,9831575,2
chr1,9831392,2
chr1,9831364,2
chr1,9831284,2
chr1,9830893,2
chr1,9830831,2
chr1,9830782,2
chr1,9830688,2
chr1,9830579,2
chr1,9830570,2
chr1,9830520,2
chr1,9830514,2
chr1,9830489,2
chr1,9830336,2
chr1,9830297,2
chr1,9830281,2
chr1,9830233,2
chr1,9830087,2
chr1,9830052,2
chr1,9830023,2
chr1,9829841,2
chr1,9829780,2
chr1,9829677,2
chr1,9829656,2
chr1,9829646,2
chr1,9829640,2
chr1,9829609,2
chr1,9829433,2
chr1,9829363,2
chr1,9829358,2
chr1,9829309,2
chr1,9829235,2
chr1,9829061,2
chr1,9828844,2
chr1,9828807,2
chr1,9828744,2
chr1,9828474,2
chr1,9828446,2
chr1,9828106,2
chr1,9828069,2
chr1,9827940,2
chr1,9827935,2
chr1,9827932,2
chr1,9827683,2
chr1,9827460,2
chr1,9827353,2
chr1,9827289,2
chr1,9827236,2
chr1,9827115,2
chr1,9826797,2
chr1,9826701,2
chr1,9826691,2
chr1,9826615,2
chr1,9826604,2
chr1,9826591,2
chr1,9826492,2
chr1,9826404,2
chr1,9826296,2
chr1,9826117,2
chr1,9826005,2
chr1,9825937,2
chr1,9825793,2
chr1,9825445,2
chr1,9825428,2
chr1,9825427,2
chr1,9825382,2
chr1,9825316,2
chr1,9825259,2
chr1,9825129,2
chr1,9825103,2
chr1,9824731,2
chr1,9824610,2
chr1,9824587,2
chr1,9824427,2
chr1,9824241,2
chr1,9824159,2
chr1,9824137,2
chr1,9824104,2
chr1,9823998,2
chr1,9823632,2
chr1,9823525,2
chr1,9823374,2
chr1,9823283,2
chr1,9823213,2
chr1,9823144,2
chr1,9823132,2
chr1,9823076,2
chr1,9823036,2
chr1,9823014,2
chr1,9822762,2
chr1,9822751,2
chr1,9822541,2
chr1,9822522,2
chr1,9822288,2
chr1,9822171,2
chr1,9822160,2
chr1,9822078,2
chr1,9822010,2
chr1,9821974,2
chr1,9821965,2
chr1,9821842,2
chr1,9821455,2
chr1,9821410,2
chr1,9821359,2
chr1,9821168,2
chr1,9821061,2
chr1,9820987,2
chr1,9820950,2
chr1,9820757,2
chr1,9820230,2
chr1,9820090,2
chr1,9819902,2
chr1,9819765,2
chr1,9819763,2
chr1,9819743,2
chr1,9819371,2
chr1,9819366,2
chr1,9819204,2
chr1,9819191,2
chr1,9819095,2
chr1,9818952,2
chr1,9818896,2
chr1,9818891,2
chr1,9818868,2
chr1,9818817,2
chr1,9818680,2
chr1,9818664,2
chr1,9818533,2
chr1,9818504,2
chr1,9818276,2
chr1,9818059,2
chr1,9817959,2
chr1,9817875,2
chr1,9817723,2
chr1,9817709,2
chr1,9817690,2
chr1,9817530,2
chr1,9817517,2
chr1,9817493,2
chr1,9817420,2
chr1,9817385,2
chr1,9817179,2
chr1,9817015,2
chr1,9816963,2
chr1,9816794,2
chr1,9816787,2
chr1,9816754,2
chr1,9816575,2
chr1,9816518,2
chr1,9816513,2
chr1,9816425,2
chr1,9816334,2
chr1,9816326,2
chr1,9816205,2
chr1,9816204,2
chr1,9816174,2
chr1,9816068,2
chr1,9816052,2
chr1,9815889,2
chr1,9815758,2
chr1,9815723,2
chr1,9815705,2
chr1,9815555,2
chr1,9815546,2
chr1,9815335,2
chr1,9815293,2
chr1,9815089,2
chr1,9815018,2
chr1,9814955,2
chr1,9814874,2
chr1,9814808,2
chr1,9814475,2
chr1,9814454,2
chr1,9814407,2
chr1,9814360,2
chr1,9814128,2
chr1,9813982,2
chr1,9813844,2
chr1,9813683,2
chr1,9813419,2
chr1,9813254,2
chr1,9813223,2
chr1,9812933,2
chr1,9812738,2
chr1,9812717,2
chr1,9812647,2
chr1,9812552,2
chr1,9812404,2
chr1,9812310,2
chr1,9812039,2
chr1,9811880,2
chr1,9811800,2
chr1,9811698,2
chr1,9811599,2
chr1,9811456,2
chr1,9811404,2
chr1,9811275,2
chr1,9811246,2
chr1,9811210,2
chr1,9811185,2
chr1,9811176,2
chr1,9811090,2
chr1,9810778,2
chr1,9810746,2
chr1,9810644,2
chr1,9810570,2
chr1,9810559,2
chr1,9810491,2
chr1,9810422,2
chr1,9810190,2
chr1,9810121,2
chr1,9809928,2
chr1,9809925,2
chr1,9809810,2
chr1,9809612,2
chr1,9809485,2
chr1,9809366,2
chr1,9809256,2
chr1,9809009,2
chr1,9808876,2
chr1,9808771,2
chr1,9808697,2
chr1,9808462,2
chr1,9808219,2
chr1,9808195,2
chr1,9808187,2
chr1,9807856,2
chr1,9807775,2
chr1,9807649,2
chr1,9807646,2
chr1,9807584,2
chr1,9807582,2
chr1,9807549,2
chr1,9807514,2
chr1,9807247,2
chr1,9807086,2
chr1,9807045,2
chr1,9806845,2
chr1,9806606,2
chr1,9806461,2
chr1,9806451,2
chr1,9806410,2
chr1,9806347,2
chr1,9806118,2
chr1,9806017,2
chr1,9805848,2
chr1,9805764,2
chr1,9805591,2
chr1,9805519,2
chr1,9805458,2
chr1,9805417,2
chr1,9805285,2
chr1,9805220,2
chr1,9805033,2
chr1,9804991,2
chr1,9804968,2
chr1,9804951,2
chr1,9804689,2
chr1,9804659,2
chr1,9804652,2
chr1,9804517,2
chr1,9804383,2
chr1,9804237,2
chr1,9804148,2
chr1,9804031,2
chr1,9803988,2
chr1,9803884,2
chr1,9803756,2
chr1,9803750,2
chr1,9803743,2
chr1,9803692,2
chr1,9803624,2
chr1,9803387,2
chr1,9803353,2
chr1,9803203,2
chr1,9803169,2
chr1,9803036,2
chr1,9802924,2
chr1,9802801,2
chr1,9802675,2
chr1,9802530,2
chr1,9802410,2
chr1,9802227,2
chr1,9802185,2
chr1,9802083,2
chr1,9802007,2
chr1,9801998,2
chr1,9801960,2
chr1,9801877,2
chr1,9801661,2
chr1,9801649,2
chr1,9801530,2
chr1,9801523,2
chr1,9801418,2
chr1,9801238,2
chr1,9801222,2
chr1,9800979,2
chr1,9800936,2
chr1,9800783,2
chr1,9800294,2
chr1,9800246,2
chr1,9800125,2
chr1,9799972,2
chr1,9799868,2
chr1,9799751,2
chr1,9799469,2
chr1,9799241,2
chr1,9799239,2
chr1,9799104,2
chr1,9799095,2
chr1,9798947,2
chr1,9798821,2
chr1,9798806,2
chr1,9798801,2
chr1,9798769,2
chr1,9798762,2
chr1,9798678,2
chr1,9798664,2
chr1,9798555,2
chr1,9798475,2
chr1,9798294,2
chr1,9798213,2
chr1,9798011,2
chr1,9797733,2
chr1,9797711,2
chr1,9797512,2
chr1,9797441,2
chr1,9797412,2
chr1,9797195,2
chr1,9797075,2
chr1,9797026,2
chr1,9796771,2
chr1,9796743,2
chr1,9796734,2
chr1,9796588,2
chr1,9796514,2
chr1,9796513,2
chr1,9796441,2
chr1,9796377,2
chr1,9796116,2
chr1,9796106,2
chr1,9795985,2
chr1,9795978,2
chr1,9795922,2
chr1,9795818,2
chr1,9795809,2
chr1,9795380,2
chr1,9795336,2
chr1,9795242,2
chr1,9795149,2
chr1,9795077,2
chr1,9794995,2
chr1,9794960,2
chr1,9794936,2
chr1,9794730,2
chr1,9794686,2
chr1,9794645,2
chr1,9794585,2
chr1,9794551,2
chr1,9794412,2
chr1,9794369,2
chr1,9794356,2
chr1,9794187,2
chr1,9794142,2
chr1,9794073,2
chr1,9793929,2
chr1,9793732,2
chr1,9793602,2
chr1,9793514,2
chr1,9793379,2
chr1,9793373,2
chr1,9793349,2
chr1,9793335,2
chr1,9793278,2
chr1,9793070,2
chr1,9792924,2
chr1,9792912,2
chr1,9792737,2
chr1,9792613,2
chr1,9792523,2
chr1,9792470,2
chr1,9792413,2
chr1,9792384,2
chr1,9792334,2
chr1,9792326,2
chr1,9792299,2
chr1,9792256,2
chr1,9792011,2
chr1,9791936,2
chr1,9791908,2
chr1,9791750,2
chr1,9791640,2
chr1,9791606,2
chr1,9791473,2
chr1,9791407,2
chr1,9791391,2
chr1,9791331,2
chr1,9791220,2
chr1,9791111,2
chr1,9791104,2
chr1,9790964,2
chr1,9790948,2
chr1,9790803,2
chr1,9790729,2
chr1,9790561,2
chr1,9790532,2
chr1,9790486,2
chr1,9790396,2
chr1,9790314,2
chr1,9790124,2
chr1,9789955,2
chr1,9789930,2
chr1,9789884,2
chr1,9789865,2
chr1,9789845,2
chr1,9789824,2
chr1,9789758,2
chr1,9789725,2
chr1,9789688,2
chr1,9789591,2
chr1,9789576,2
chr1,9789244,2
chr1,9789195,2
chr1,9789148,2
chr1,9789052,2
chr1,9789033,2
chr1,9789000,2
chr1,9788813,2
chr1,9788770,2
chr1,9788600,2
chr1,9788551,2
chr1,9788501,2
chr1,9788346,2
chr1,9788266,2
chr1,9788181,2
chr1,9788000,2
chr1,9787891,2
chr1,9787877,2
chr1,9787838,2
chr1,9787581,2
chr1,9787539,2
chr1,9787412,2
chr1,9787379,2
chr1,9787259,2
chr1,9787177,2
chr1,9786945,2
chr1,9786919,2
chr1,9786764,2
chr1,9786615,2
chr1,9786524,2
chr1,9786356,2
chr1,9786300,2
chr1,9786133,2
chr1,9785843,2
chr1,9785815,2
chr1,9785648,2
chr1,9785607,2
chr1,9785601,2
chr1,9785437,2
chr1,9785430,2
chr1,9785397,2
chr1,9785306,2
chr1,9785246,2
chr1,9785227,2
chr1,9785224,2
chr1,9785218,2
chr1,9785148,2
chr1,9785078,2
chr1,9785068,2
chr1,9784907,2
chr1,9784710,2
chr1,9784551,2
chr1,9784366,2
chr1,9784288,2
chr1,9784233,2
chr1,9784175,2
chr1,9784010,2
chr1,9783973,2
chr1,9783788,2
chr1,9783777,2
chr1,9783711,2
chr1,9783670,2
chr1,9783320,2
chr1,9783195,2
chr1,9783178,2
chr1,9783165,2
chr1,9782921,2
chr1,9782814,2
chr1,9782804,2
chr1,9782777,2
chr1,9782772,2
chr1,9782453,2
chr1,9782368,2
chr1,9782297,2
chr1,9782260,2
chr1,9782173,2
chr1,9782038,2
chr1,9782037,2
chr1,9781911,2
chr1,9781790,2
chr1,9781745,2
chr1,9781703,2
chr1,9781475,2
chr1,9781453,2
chr1,9781314,2
chr1,9781227,2
chr1,9781158,2
chr1,9781114,2
chr1,9780977,2
chr1,9780961,2
chr1,9780753,2
chr1,9780716,2
chr1,9780587,2
chr1,9780559,2
chr1,9780530,2
chr1,9780518,2
chr1,9780447,2
chr1,9780351,2
chr1,9780343,2
chr1,9780274,2
chr1,9780218,2
chr1,9780035,2
chr1,9779869,2
chr1,9779829,2
chr1,9779824,2
chr1,9779496,2
chr1,9779425,2
chr1,9779389,2
chr1,9779332,2
chr1,9779157,2
chr1,9779027,2
chr1,9779021,2
chr1,9778996,2
chr1,9778854,2
chr1,9778665,2
chr1,9778651,2
chr1,9778429,2
chr1,9778428,2
chr1,9778105,2
chr1,9778084,2
chr1,9777992,2
chr1,9777986,2
chr1,9777900,2
chr1,9777778,2
chr1,9777733,2
chr1,9777694,2
chr1,9777692,2
chr1,9777662,2
chr1,9777598,2
chr1,9777540,2
chr1,9777516,2
chr1,9777421,2
chr1,9777395,2
chr1,9777301,2
chr1,9777233,2
chr1,9777223,2
chr1,9776988,2
chr1,9776977,2
chr1,9776884,2
chr1,9776802,2
chr1,9776511,2
chr1,9776497,2
chr1,9776390,2
chr1,9776384,2
chr1,9776336,2
chr1,9776313,2
chr1,9776280,2
chr1,9776078,2
chr1,9776024,2
chr1,9775911,2
chr1,9775797,2
chr1,9775731,2
chr1,9775708,2
chr1,9775642,2
chr1,9775592,2
chr1,9775521,2
chr1,9775305,2
chr1,9775276,2
chr1,9775039,2
chr1,9775013,2
chr1,9774949,2
chr1,9774630,2
chr1,9774603,2
chr1,9774249,2
chr1,9774201,2
chr1,9774044,2
chr1,9773905,2
chr1,9773727,2
chr1,9773403,2
chr1,9773360,2
chr1,9773126,2
chr1,9773101,2
chr1,9773009,2
chr1,9772934,2
chr1,9772880,2
chr1,9772815,2
chr1,9772779,2
chr1,9772581,2
chr1,9772545,2
chr1,9772507,2
chr1,9772207,2
chr1,9772051,2
chr1,9772004,2
chr1,9771906,2
chr1,9771897,2
chr1,9771819,2
chr1,9771799,2
chr1,9771603,2
chr1,9771559,2
chr1,9771509,2
chr1,9771474,2
chr1,9771427,2
chr1,9771084,2
chr1,9770953,2
chr1,9770922,2
chr1,9770822,2
chr1,9770815,2
chr1,9770789,2
chr1,9770727,2
chr1,9770666,2
chr1,9770630,2
chr1,9770547,2
chr1,9770240,2
chr1,9770210,2
chr1,9769545,2
chr1,9769392,2
chr1,9769271,2
chr1,9769233,2
chr1,9769101,2
chr1,9769041,2
chr1,9768967,2
chr1,9768961,2
chr1,9768907,2
chr1,9768849,2
chr1,9768780,2
chr1,9768763,2
chr1,9768518,2
chr1,9768483,2
chr1,9768464,2
chr1,9768176,2
chr1,9767826,2
chr1,9767790,2
chr1,9767752,2
chr1,9767733,2
chr1,9767524,2
chr1,9766930,2
chr1,9766826,2
chr1,9766501,2
chr1,9766488,2
chr1,9766469,2
chr1,9766351,2
chr1,9766213,2
chr1,9766147,2
chr1,9766049,2
chr1,9766029,2
chr1,9765908,2
chr1,9765898,2
chr1,9765736,2
chr1,9765468,2
chr1,9765372,2
chr1,9765204,2
chr1,9765159,2
chr1,9765089,2
chr1,9764909,2
chr1,9764623,2
chr1,9764597,2
chr1,9764298,2
chr1,9764280,2
chr1,9764007,2
chr1,9763835,2
chr1,9763783,2
chr1,9763749,2
chr1,9763703,2
chr1,9763616,2
chr1,9763551,2
chr1,9763321,2
chr1,9763250,2
chr1,9763232,2
chr1,9762944,2
chr1,9762926,2
chr1,9762831,2
chr1,9762644,2
chr1,9762553,2
chr1,9762490,2
chr1,9762430,2
chr1,9762397,2
chr1,9762269,2
chr1,9761593,2
chr1,9761334,2
chr1,9761247,2
chr1,9761095,2
chr1,9761026,2
chr1,9761014,2
chr1,9760735,2
chr1,9760459,2
chr1,9760398,2
chr1,9760328,2
chr1,9760293,2
chr1,9760115,2
chr1,9760091,2
chr1,9759966,2
chr1,9759927,2
chr1,9759854,2
chr1,9759835,2
chr1,9759755,2
chr1,9759694,2
chr1,9759644,2
chr1,9759486,2
chr1,9759303,2
chr1,9759238,2
chr1,9758954,2
chr1,9758888,2
chr1,9758824,2
chr1,9757786,2
chr1,9757738,2
chr1,9757563,2
chr1,9757527,2
chr1,9757389,2
chr1,9757230,2
chr1,9757212,2
chr1,9757174,2
chr1,9757158,2
chr1,9757067,2
chr1,9756932,2
chr1,9756896,2
chr1,9756861,2
chr1,9756809,2
chr1,9756696,2
chr1,9756615,2
chr1,9756545,2
chr1,9756524,2
chr1,9756408,2
chr1,9756094,2
chr1,9756035,2
chr1,9755939,2
chr1,9755796,2
chr1,9755794,2
chr1,9755729,2
chr1,9755712,2
chr1,9755633,2
chr1,9755561,2
chr1,9755166,2
chr1,9755151,2
chr1,9755104,2
chr1,9754940,2
chr1,9754768,2
chr1,9754721,2
chr1,9754668,2
chr1,9754579,2
chr1,9754564,2
chr1,9754218,2
chr1,9754178,2
chr1,9754131,2
chr1,9753956,2
chr1,9753811,2
chr1,9753631,2
chr1,9753494,2
chr1,9753399,2
chr1,9753343,2
chr1,9753164,2
chr1,9753028,2
chr1,9753019,2
chr1,9752833,2
chr1,9752517,2
chr1,9752391,2
chr1,9752342,2
chr1,9752260,2
chr1,9752256,2
chr1,9752246,2
chr1,9752214,2
chr1,9752109,2
chr1,9752033,2
chr1,9751784,2
chr1,9751780,2
chr1,9751424,2
chr1,9751354,2
chr1,9751280,2
chr1,9751222,2
chr1,9751136,2
chr1,9751058,2
chr1,9751055,2
chr1,9750958,2
chr1,9750886,2
chr1,9750668,2
chr1,9750610,2
chr1,9750597,2
chr1,9750482,2
chr1,9750314,2
chr1,9750249,2
chr1,9750164,2
chr1,9750082,2
chr1,9749787,2
chr1,9749569,2
chr1,9749490,2
chr1,9749101,2
chr1,9748792,2
chr1,9748725,2
chr1,9748717,2
chr1,9748671,2
chr1,9748646,2
chr1,9748498,2
chr1,9748480,2
chr1,9748416,2
chr1,9748321,2
chr1,9748277,2
chr1,9748149,2
chr1,9748059,2
chr1,9747884,2
chr1,9747798,2
chr1,9747697,2
chr1,9747216,2
chr1,9747177,2
chr1,9747080,2
chr1,9747029,2
chr1,9746884,2
chr1,9746798,2
chr1,9746363,2
chr1,9746355,2
chr1,9746012,2
chr1,9745884,2
chr1,9745750,2
chr1,9745602,2
chr1,9745593,2
chr1,9745537,2
chr1,9745181,2
chr1,9745086,2
chr1,9745048,2
chr1,9745005,2
chr1,9744982,2
chr1,9744734,2
chr1,9744667,2
chr1,9744648,2
chr1,9744567,2
chr1,9744563,2
chr1,9744504,2
chr1,9744459,2
chr1,9744398,2
chr1,9744339,2
chr1,9744304,2
chr1,9744218,2
chr1,9744211,2
chr1,9744184,2
chr1,9744103,2
chr1,9744048,2
chr1,9743917,2
chr1,9743664,2
chr1,9743215,2
chr1,9743211,2
chr1,9743027,2
chr1,9742996,2
chr1,9742964,2
chr1,9742871,2
chr1,9742774,2
chr1,9742589,2
chr1,9742474,2
chr1,9742425,2
chr1,9742349,2
chr1,9742097,2
chr1,9742044,2
chr1,9742006,2
chr1,9741844,2
chr1,9741783,2
chr1,9741757,2
chr1,9741734,2
chr1,9741478,2
chr1,9741372,2
chr1,9741370,2
chr1,9741350,2
chr1,9741241,2
chr1,9741088,2
chr1,9741073,2
chr1,9740950,2
chr1,9740824,2
chr1,9740814,2
chr1,9740304,2
chr1,9740284,2
chr1,9740273,2
chr1,9740103,2
chr1,9740075,2
chr1,9740009,2
chr1,9739942,2
chr1,9739801,2
chr1,9739765,2
chr1,9739329,2
chr1,9739117,2
chr1,9738867,2
chr1,9738852,2
chr1,9738787,2
chr1,9738475,2
chr1,9738222,2
chr1,9738166,2
chr1,9738126,2
chr1,9738025,2
chr1,9737976,2
chr1,9737757,2
chr1,9737704,2
chr1,9737504,2
chr1,9737359,2
chr1,9737265,2
chr1,9737262,2
chr1,9737057,2
chr1,9737028,2
chr1,9736839,2
chr1,9736786,2
chr1,9736690,2
chr1,9736586,2
chr1,9736573,2
chr1,9736572,2
chr1,9736521,2
chr1,9736480,2
chr1,9736233,2
chr1,9736184,2
chr1,9736156,2
chr1,9735973,2
chr1,9735915,2
chr1,9735824,2
chr1,9735820,2
chr1,9735750,2
chr1,9735622,2
chr1,9735507,2
chr1,9735504,2
chr1,9735294,2
chr1,9735236,2
chr1,9735146,2
chr1,9735057,2
chr1,9734732,2
chr1,9734594,2
chr1,9734179,2
chr1,9734052,2
chr1,9733826,2
chr1,9733825,2
chr1,9733263,2
chr1,9733045,2
chr1,9733042,2
chr1,9732890,2
chr1,9732831,2
chr1,9732823,2
chr1,9732802,2
chr1,9732677,2
chr1,9732644,2
chr1,9732636,2
chr1,9732570,2
chr1,9732448,2
chr1,9732419,2
chr1,9732188,2
chr1,9732018,2
chr1,9731422,2
chr1,9731404,2
chr1,9731348,2
chr1,9731275,2
chr1,9731221,2
chr1,9731105,2
chr1,9731048,2
chr1,9731006,2
chr1,9730923,2
chr1,9730893,2
chr1,9730835,2
chr1,9730658,2
chr1,9730584,2
chr1,9730504,2
chr1,9730411,2
chr1,9730397,2
chr1,9730279,2
chr1,9730107,2
chr1,9730046,2
chr1,9730024,2
chr1,9729991,2
chr1,9729764,2
chr1,9729600,2
chr1,9729302,2
chr1,9729294,2
chr1,9729254,2
chr1,9729224,2
chr1,9729198,2
chr1,9729190,2
chr1,9729052,2
chr1,9728742,2
chr1,9728738,2
chr1,9728656,2
chr1,9728589,2
chr1,9728500,2
chr1,9728456,2
chr1,9728177,2
chr1,9728112,2
chr1,9728085,2
chr1,9728055,2
chr1,9728048,2
chr1,9727958,2
chr1,9727826,2
chr1,9727784,2
chr1,9727758,2
chr1,9727670,2
chr1,9727645,2
chr1,9727643,2
chr1,9727563,2
chr1,9727562,2
chr1,9727543,2
chr1,9727475,2
chr1,9727200,2
chr1,9727189,2
chr1,9726990,2
chr1,9726956,2
chr1,9726910,2
chr1,9726905,2
chr1,9726890,2
chr1,9726854,2
chr1,9726839,2
chr1,9726768,2
chr1,9726415,2
chr1,9726312,2
chr1,9725998,2
chr1,9725942,2
chr1,9725895,2
chr1,9725874,2
chr1,9725854,2
chr1,9725330,2
chr1,9725131,2
chr1,9725108,2
chr1,9724922,2
chr1,9724890,2
chr1,9724856,2
chr1,9724738,2
chr1,9724465,2
chr1,9724213,2
chr1,9723961,2
chr1,9723827,2
chr1,9723730,2
chr1,9723533,2
chr1,9723351,2
chr1,9723324,2
chr1,9723256,2
chr1,9723226,2
chr1,9723198,2
chr1,9722816,2
chr1,9722784,2
chr1,9722717,2
chr1,9722613,2
chr1,9722592,2
chr1,9722544,2
chr1,9722535,2
chr1,9722463,2
chr1,9722384,2
chr1,9722336,2
chr1,9722215,2
chr1,9722154,2
chr1,9722128,2
chr1,9722117,2
chr1,9722085,2
chr1,9721923,2
chr1,9721841,2
chr1,9721838,2
chr1,9721663,2
chr1,9721492,2
chr1,9721407,2
chr1,9721334,2
chr1,9721071,2
chr1,9720996,2
chr1,9720874,2
chr1,9720725,2
chr1,9720705,2
chr1,9720570,2
chr1,9720375,2
chr1,9720357,2
chr1,9720185,2
chr1,9720099,2
chr1,9720061,2
chr1,9719976,2
chr1,9719941,2
chr1,9719874,2
chr1,9719722,2
chr1,9719678,2
chr1,9719551,2
chr1,9719467,2
chr1,9719347,2
chr1,9719329,2
chr1,9719212,2
chr1,9719144,2
chr1,9719092,2
chr1,9718672,2
chr1,9718484,2
chr1,9718409,2
chr1,9718337,2
chr1,9718143,2
chr1,9717950,2
chr1,9717779,2
chr1,9717526,2
chr1,9717389,2
chr1,9717238,2
chr1,9717218,2
chr1,9717209,2
chr1,9717186,2
chr1,9716932,2
chr1,9716892,2
chr1,9716875,2
